participant_id,total_duration_s,f0_mean,f0_std,f0_range,f0_iqr,pitch_instability,speech_rate_voiced_frac,speech_rate_syllables_per_sec,intensity_mean_db,intensity_std_db,intensity_range_db,intensity_mean_linear,mfcc_1_mean,mfcc_1_std,mfcc_delta_1_mean,mfcc_2_mean,mfcc_2_std,mfcc_delta_2_mean,mfcc_3_mean,mfcc_3_std,mfcc_delta_3_mean,mfcc_4_mean,mfcc_4_std,mfcc_delta_4_mean,mfcc_5_mean,mfcc_5_std,mfcc_delta_5_mean,mfcc_6_mean,mfcc_6_std,mfcc_delta_6_mean,mfcc_7_mean,mfcc_7_std,mfcc_delta_7_mean,mfcc_8_mean,mfcc_8_std,mfcc_delta_8_mean,mfcc_9_mean,mfcc_9_std,mfcc_delta_9_mean,mfcc_10_mean,mfcc_10_std,mfcc_delta_10_mean,mfcc_11_mean,mfcc_11_std,mfcc_delta_11_mean,mfcc_12_mean,mfcc_12_std,mfcc_delta_12_mean,mfcc_13_mean,mfcc_13_std,mfcc_delta_13_mean,spectral_centroid_mean,spectral_centroid_std,spectral_slope,spectral_flatness_mean,spectral_flatness_std,spectral_flux_mean,spectral_flux_std,hammarberg_index,alpha_ratio,band_600_700_energy_db,band_1k_2k_energy_db,band_2k_4k_energy_db,jitter_local,jitter_local_abs,jitter_rap,shimmer_local,shimmer_local_db,shimmer_apq3,hnr_mean,hnr_std,breathiness,vocal_tension,f1_mean,f1_std,f2_mean,f2_std,f3_mean,f3_std,f1_f2_ratio,utterance_count,utterance_dur_mean,utterance_dur_std,utterance_dur_total,pause_count,pause_dur_mean,pause_dur_max,pause_dur_total,proportion_silence,filled_pause_count,filled_pause_rate,fragmented_speech_count,fragmented_speech_ratio,speech_rate_wpm
300,648.5,131.61412526970315,46.23729004555235,416.83980214847026,43.87160784659849,2.826664962214842,0.1513763590099468,0.6322282189668466,-47.731209129917595,9.726950794189126,49.689613342285156,0.010110289906729984,-486.24713553892315,110.81760735444057,0.0014422773790495897,75.95564566933164,26.63538054385379,0.0007139113534361954,16.6989264128,17.576562786293866,-0.00013140289356463746,21.632293158327197,13.149799880978254,-2.063602580017889e-05,7.009157008706302,9.248337664598596,-0.00035181393619499433,8.550417946208574,9.938778169678784,-0.00022345093231548505,-0.8022661871632858,9.742025330710346,2.9502689002614568e-05,9.422864858467392,7.747668419252668,0.0001643402253440072,0.9790322387642939,7.3501898025889165,2.3848853126529883e-05,4.395416255675447,6.534913785194938,-1.2071092197269323e-05,-2.7221082322124643,5.48091816193791,-9.178260684476394e-05,0.7981850519301913,5.573391642505017,-0.00020876026528485536,-2.324342835884759,5.773662880574428,-0.00014947678467852154,1806.0231884117156,513.6808307419,-0.002930246928058961,0.0471413159608932,0.05786284293362908,0.03794218763733828,0.01684311627679606,20.673627853393555,3.9077160358428955,-2.0443625450134277,-6.202559471130371,-9.522283554077148,0.014063382975218244,0.00010692509940641279,0.006565330387159628,0.135037187022013,1.0974706765037159,0.0660237645545872,2.746796938954012,6.370140558531939,0.4195214236153753,-0.0030596729815499583,658.0302767307134,271.82898591621387,1731.419879744245,389.76745237006304,2772.100275445483,392.4004952306947,0.3800523977048904,77,9.867532467532472,71.60416160284504,759.8000000000003,74,6.735135135135131,37.8,498.3999999999997,0.7685427910562832,0,0.0,3,0.03896103896103896,25.427744143195568
302,758.8,130.14135109074533,72.00849727168153,449.95891154601844,15.431306694555232,4.602441706036183,0.1685140032948929,1.0714285714285714,-51.18003745355606,6.443669114787883,47.507389068603516,0.0037538060403335466,-546.1443180003143,55.76249594621836,5.726014897003833e-05,89.36374980878446,26.883593285423004,0.0002367024508158037,15.650086160973446,15.55409738216775,0.00026276998049273387,28.29565608123778,13.809007670954127,2.2170858553109004e-05,9.69711182093169,10.327153264189857,-0.00015481281223378134,6.769883273784564,9.400071640176787,-7.895025653240042e-05,3.41319200920361,7.279085104843825,7.214124464838102e-05,9.590221784966543,8.9064419205146,-9.497288275402324e-05,-0.2748622640525294,7.371983190206324,-6.202720323195672e-05,4.19140331686425,7.042872832049747,-6.934917739998109e-05,-0.028541340274854374,6.749701756658795,-0.00015847947577590096,4.729724550733141,6.12361208520588,-3.7289902463683544e-05,1.1497754918529062,5.920884738893034,-9.340075947852774e-05,1471.7565563731187,438.16061832197795,-0.004298101230816141,0.019732238042990274,0.02384843144225235,0.04624664846746159,0.019146901953726356,24.743595123291016,12.33740234375,-14.783376693725586,-24.637653350830078,-32.01483917236328,0.019853337953178327,0.00015652258470888925,0.009224149841450858,0.13599690552482688,1.2605664402324654,0.06156647338032597,9.799971097147088,5.38901445625431,3.407618205199359,-0.0031707744270849853,565.6839306696411,248.7166288871762,1728.3750321270243,399.6004176289045,2771.7174282862375,339.171685570104,0.3272923527328917,99,9.841414141414141,75.22928589708972,974.3,96,5.269791666666669,33.89999999999998,505.9000000000002,0.6667105956773857,0,0.0,2,0.020202020202020204,37.503848917171304
301,823.9,109.75956664122386,35.05641650622002,444.5202076960901,20.011648268968543,2.644126789480109,0.3181525763185046,1.3472508799611604,-45.294161160349205,9.840267642536647,45.86296463012695,0.010072991609098842,-494.5439143437503,83.16097769848635,0.0007715264692494387,108.24918610727553,45.01163303602686,0.0002797481330244648,7.251976605298221,31.058925236812748,-0.00019702144393763768,23.90650391634668,21.934107205243944,-0.00018051054062316791,4.762720906029897,16.289655340298694,-5.0977066537289455e-05,2.6652717293878183,13.103458748806473,-9.432746420643344e-05,-0.4900888788170961,11.901879244608867,3.719190851950628e-05,6.647057016148721,12.204095700309898,0.00010470715542058089,2.1003697714701692,11.054836911743706,0.00012877689403020912,5.3708193122411965,9.013614152701669,1.0431213162726533e-05,0.3880596247596375,8.203646587698326,-2.0323977151250764e-05,1.202988550478944,7.2226744867880885,-1.5348139842381655e-05,-0.9086727739177274,8.353605570262859,-0.00011733447662156466,1422.867825605699,768.3689146520917,-0.004192518287004577,0.019843704289302516,0.035564708258370395,0.044845715677041875,0.017634550351200314,20.988636016845703,9.945609092712402,-0.8613971471786499,-12.49027156829834,-23.572391510009766,0.019680132923208332,0.0001802138093740739,0.007272077167436073,0.09291245521133831,0.9150686515920693,0.03583627259181929,12.244398407143361,5.706824724589568,0.008193524319254944,-0.0021515018727270674,522.6724373578728,170.39009110432295,1582.293994229223,378.4727565749915,2587.38487594014,360.15487173303427,0.3303257417800415,72,18.35694444444444,95.65906158271572,1321.6999999999998,69,4.11449275362319,15.200000000000045,283.9000000000001,0.3445806529918681,0,0.0,2,0.027777777777777776,63.509117046228354
303,985.3,190.01091718972782,43.86891940498168,448.2820420219784,34.93659746516158,4.428771998604168,0.37531590966759704,1.761899928955648,-45.99849627782794,8.897229980702203,46.395423889160156,0.008291438398264283,-510.2573298620946,70.99735267026963,0.00040405162387820853,105.8265810866576,34.98496395536496,-6.432863531238262e-05,5.521164704978508,29.863133634754053,-0.00016981369332894815,22.49269508362258,22.62209323420262,0.00014554889199885784,1.9721927232130705,19.323696130985333,-4.2164672843668536e-05,-1.5827031196210672,14.422539041969232,-0.00010181964509242624,-2.4921827836864026,12.130140232643218,5.5719552186562084e-06,3.356040118824939,12.307552031156165,3.375913261672663e-05,2.019569023565827,9.262523788546261,6.472572244865266e-07,-1.3912474676031943,8.264296087010186,-2.993503020487786e-05,-2.96761845871237,7.6285972119077075,-4.385889284058753e-05,2.166434135164842,7.551683813299274,-9.300480885110676e-07,1.5084177815272382,6.99821583996206,-6.029649329919996e-05,1363.5712835165823,618.9186991101254,-0.004638612104430464,0.016948979981898572,0.03450704928965829,0.04674431895020238,0.017566419637371312,19.513845443725586,9.510686874389648,-3.0716114044189453,-14.091997146606445,-25.05934715270996,0.018890347363414085,9.959277045275787e-05,0.00910018685558248,0.10009416061338117,0.9870540121876827,0.040215614570195374,13.566376878975268,5.5297692734543915,2.8490023626806873,-0.002999042252446319,586.6081856587473,169.9801239842317,1681.9187441674499,414.789212253887,2768.8540543152594,400.1753348094809,0.34877320185233945,94,17.039361702127664,100.42437317330962,1601.7000000000003,91,3.7901098901098838,24.999999999999996,344.8999999999994,0.35004567136912557,0,0.0,2,0.02127659574468085,71.77374040082411
304,792.6,210.2365865328079,55.02122973090437,449.7012306495941,47.71685909329824,5.522542279473094,0.26622925998359726,1.386575826394146,-48.833219422473675,7.95702989210556,47.86626434326172,0.0057465165316178506,-538.3873532787379,62.09445504239925,-0.0001604225651816918,99.71245851079195,26.530934537379128,0.00015614038001467072,8.809977908496105,28.13188123141251,0.0002142201453453597,23.31997519016365,17.941553401273055,-5.215808072683055e-05,7.369433237902508,15.870977643649075,0.00017265557066758027,-5.750243216127988,13.835999698189141,7.027664310354212e-05,1.3953814090078425,9.995587019429259,-0.00022875415606812496,6.723451301460653,11.13640615582473,-4.179877676278184e-05,3.2322299952377205,8.104116863350542,0.00013590592260028425,0.26421929911602005,7.221491192836295,-2.7084076746446762e-06,-1.382077912945434,7.067761391824922,-2.6956101834355995e-05,1.1623907618193488,6.968700350676818,1.7672868535156496e-06,1.009426052707351,6.007904600028696,-0.0001000003159208097,1259.4046751593276,337.239189983425,-0.006154450031444081,0.011378719222687923,0.01655588072345368,0.04880937062357794,0.01918778083678001,16.2921199798584,9.122716903686523,-6.117987155914307,-16.448352813720703,-25.95717430114746,0.016208558259670075,7.732957635776257e-05,0.007876932499312263,0.10028841591164069,1.0052601656634212,0.04193434686642619,13.575044986843398,6.483995317390565,1.045074194677256,-0.00502549374123921,589.5092935133109,164.07448148339432,1732.8618953741698,385.6130016973912,2753.697739294682,350.63567835644915,0.3401940426337441,80,14.283749999999998,86.93088410304763,1142.6999999999998,77,4.93636363636364,32.2,380.10000000000025,0.47956093868281635,0,0.0,1,0.0125,52.08716198477291
306,858.1,174.01589111024845,53.156260721914634,420.1470058279806,48.13350154706947,4.00098315937148,0.4335528232620477,2.0265703297983917,-31.665195141874385,6.843104055767604,176.3619384765625,0.03491390925983329,-359.5691231712212,40.20533717067553,0.002960892793671671,135.84318210324196,24.75342051172211,0.0002715188172643997,25.569621553909577,24.67482529572026,-0.0015307697809562083,7.23183604169245,18.72226623292038,-9.133985208275715e-05,8.230718589978103,11.010253799494693,-4.7662097620175824e-05,-1.837919623870383,12.823891797752365,6.874810995256405e-05,-0.13077643897737432,10.018243838718304,-9.219766706823807e-05,3.4043668161686127,9.32301164406047,-1.6403124386311135e-05,-2.2453723073283096,8.981615871687573,-3.336083396949219e-05,-4.1799303231623,7.463263228704273,-0.00015916858147389012,-3.747992565128269,6.511956367503789,-3.305850476764419e-05,-3.983545357094725,6.916277826994856,-7.526721641624987e-05,-3.6974771023691235,6.033387102741543,-0.00016284088629644087,890.3782168274035,446.1397749039409,-0.00468561728564556,0.006339010789063583,0.02273089633014476,0.046522321619597067,0.013177376096433206,28.610183715820312,15.476125717163086,3.3940412998199463,-7.599422454833984,-19.50996971130371,0.029213713894503685,0.0001678739068488119,0.01578874757795893,0.17852359979493646,1.5890367995554282,0.08783214786091888,10.882702138082424,5.115322047756014,2.365621039522185,-0.0024257539661356894,515.5708595342625,188.14794330869756,1553.85314944582,371.4723436888172,2595.6577385182622,394.3572357335029,0.33180153460327977,72,8.598611111111113,8.411111913804453,619.1000000000001,71,3.292957746478872,17.799999999999955,233.7999999999999,0.2724624169677193,0,0.0,2,0.027777777777777776,176.0943304797286
308,867.6,167.690876792579,69.10995559167807,448.76154076367146,119.14890636813045,5.007735301875923,0.26842256930436287,1.330106039649608,-32.583148531545966,6.2988281991846335,59.68177032470703,0.031626749018559115,-384.20169536684784,38.58892542842147,0.003995780817637723,152.2963203540642,23.990888007638862,0.0007761768452085997,20.009893878072965,20.111396536952974,-0.002393388746417202,5.645245745196253,16.637320118888837,-0.00044272690302539866,10.31903260025885,10.346750141765398,3.515179233733794e-05,0.4339381164148026,11.467982230022606,0.0004057945397228543,0.06930280462648412,9.362310308958211,0.00037498584942612106,4.7005782503592854,8.81553156769144,-0.0002605298350823329,-3.10360659109489,8.546758195570535,-0.00028249931916540273,-4.120875263371692,7.558612968159188,6.990209449078202e-06,-1.6790063666976505,6.1913738712225,5.7198666425525645e-06,-2.7157694597604793,6.535890333462645,-0.0005043442750001475,-4.337015161362196,6.244626375022486,-0.00028456519830101365,849.7711398667051,374.1114116429399,-0.004704710488831685,0.00526697561746086,0.013026243224365167,0.04597293002656305,0.013355476500563044,28.473817825317383,16.214048385620117,1.4971708059310913,-9.242642402648926,-20.003488540649414,0.02897938172979238,0.00017236409266529185,0.015705099306067713,0.1815767114671771,1.5919666382282682,0.09159329500029001,11.693969051431239,5.012706319124295,4.24550921716211,-0.0024931742463375935,506.2609539072314,186.96466659563063,1518.6510204682945,362.31655637288725,2594.8935264466204,408.395643002396,0.33336227157119985,149,2.479865771812081,2.4457874993649615,369.5000000000001,148,3.168918918918918,19.0,468.9999999999999,0.540571692023974,0,0.0,8,0.053691275167785234,174.2354533152909
309,705.8,122.77746471136376,24.2161782537849,429.64966196938235,11.128363749251278,2.4680300070170538,0.14845200141693235,0.6871635024086143,-40.96377240372436,13.316350883941128,64.82786560058594,0.019048003508930874,-458.47482982811874,127.03800878966508,0.0027988329900586538,101.97846457596197,49.63953622927703,0.002426963084768851,-6.167330293421049,44.37116346812192,-5.913415087941913e-05,38.15019074878351,28.48442202155189,-0.0012631686703588215,-5.959523150708659,25.354754999625428,-0.0011167708427280356,-2.3377143833941862,18.565887006778347,-0.00012290614180609778,-6.257931570316369,15.961528534134573,-0.00014933071365800168,-7.2611496792086,17.5594475491095,-0.0011284685666228102,1.151114130813798,11.489997909715372,-0.0006986809171679564,-2.984483816730774,13.921680623672195,0.0005181019308471419,2.066849602127802,9.842055478266172,0.0006187807503466277,3.12778158925304,11.035714956264982,-5.529454604681396e-05,-3.8743202488938633,10.924084500251528,-0.0004262608286917926,1315.345073222827,722.0160971195346,-0.0055087782333559125,0.014200636730128023,0.03975743301908989,0.05232063926235383,0.03396593431960743,19.491718292236328,7.206158638000488,2.182405948638916,-6.634809970855713,-12.481758117675781,0.014528324122523837,0.00011833377253145911,0.006028196518223956,0.07234258844886318,0.693606027375133,0.02516082867460745,13.158810993573994,6.557859015088446,-5.213857244365115,-0.0051512932079138835,520.7007379407193,148.4836133841539,1602.8474239260206,352.9478325004863,2545.895413013423,253.26382633155703,0.32485982768423016,62,3.1080645161290366,3.890944755790278,192.70000000000027,61,8.180327868852455,34.8,498.9999999999998,0.7069991499008215,0,0.0,0,0.0,202.6984950700568
307,1238.8,207.91959080815963,65.22743766869466,449.9225272036643,54.55986909254631,5.484241068020529,0.5639878910191726,1.8800452050371328,-27.526685010168908,8.569984262600427,80.29185485839844,0.06575472776949554,-321.8399620002929,66.34872286554636,-0.0003791257187476075,135.0286761182504,22.368222344406036,0.0005204550271657301,6.801990100093313,37.88829538297467,8.906737418380335e-06,16.704472143748227,21.59007230502381,6.28242377471802e-05,0.0025307905403381945,17.316761572590877,-0.00010647997993013482,-9.378911301165141,16.793874564562913,5.67023397670126e-05,-6.257264815487834,13.026907779069901,-3.583037045123322e-06,-1.4685280000889018,11.804217311453804,-2.8939250341008896e-06,1.806492698036608,11.012814500444899,3.971186649863855e-06,-7.834950260953034,9.22028043699731,-2.1905255743855385e-05,-3.4236756044665344,8.428393558893443,-3.112850683669711e-05,1.4581218242528358,9.107603162690522,-8.12091992546908e-05,-1.6135422482512427,7.735194011982924,4.3819898225183965e-05,941.8134296214477,338.2535862627526,-0.006400696370771304,0.004016538291236121,0.011353051803450481,0.04750451116984599,0.014740908624135091,16.42430305480957,10.054540634155273,14.072842597961426,2.9994277954101562,-7.358141899108887,0.024067533967567667,0.00011601834704658986,0.0126298515002254,0.15607567263985336,1.4532574636649733,0.07038280879521405,10.132529989422283,5.8345800320090015,1.0411212159470484,-0.005025648018456461,552.3885709177737,157.9652012658067,1646.9243620472796,375.2742090314706,2574.318771103664,432.7132691362656,0.3354061568626646,100,22.071000000000005,122.85422279677654,2207.1000000000004,96,2.5062499999999983,13.9,240.59999999999985,0.19422021310946067,0,0.0,2,0.02,71.52371890716324
305,1704.0,121.44111933620083,56.48838063812478,449.63656285601866,34.234272442581144,3.7047827285366353,0.4490742099240001,1.8427230046948357,-29.371893465802593,8.21554048991916,86.19640350341797,0.05247003881432171,-342.81577935520863,63.78612626046195,0.0002691068147656378,149.91998928561782,29.335516487739607,0.0001529583830986978,18.36625319343742,30.056791850658538,-1.8383385213195194e-05,8.383858977695445,21.732491003657213,1.8422525540334775e-05,6.524958511121137,15.444525388826223,-8.033497302621257e-05,-1.1170081839392192,12.798550991577839,-6.553505488625621e-05,-3.494088749023598,13.659349235053394,5.606687740812183e-05,-3.450648975215763,11.346654703577121,3.461965614309032e-05,-0.027341291075031877,9.57285150398192,-2.0603213576376334e-05,-4.148050004459417,9.318885178766395,-4.1764373881299105e-05,-0.17725369799341187,9.427032820611108,-5.089118679130206e-05,1.6047089809759556,8.5359468573026,-3.311746770754115e-05,-5.279253834298181,8.085438204860019,-4.690945787110546e-05,749.2528223336963,203.87165792896113,-0.0067758221794101655,0.0020764907040341724,0.004759090063890275,0.046262993921202034,0.011962280945154162,25.46469497680664,11.802314758300781,13.513192176818848,-0.024178143590688705,-15.586634635925293,0.026237105019971153,0.0002153133215586296,0.013594113610296076,0.1640576549685054,1.5027068198061357,0.07739725101792508,7.710482723816223,5.2920035941564425,1.020386819285768,-0.004539834944892719,493.76604369157616,143.10723967299066,1413.9647323637728,332.43156894593346,2367.803512804722,352.9558402698887,0.34920676052940214,203,14.026600985221675,119.01068371867133,2847.4,200,2.756500000000001,16.800000000000182,551.3000000000002,0.3235328638497654,0,0.0,3,0.014778325123152709,65.9970499402964
